level_0,level_1,level_2,signal
5,1,22,-4.046552263661134e-06
5,1,23,-3.853197325161804e-06
5,1,24,-3.364912531770393e-06
5,1,25,-2.9317614899209544e-06
5,1,26,-3.0843228619537922e-06
5,1,27,-4.07059639355125e-06
5,1,28,-5.436686196003089e-06
5,1,29,-6.402011153923512e-06
5,1,30,-6.471134935075564e-06
5,1,31,-5.972657616308444e-06
5,1,32,-5.674101424087418e-06
5,1,33,-6.0831586776352836e-06
5,1,34,-6.8247930465235255e-06
5,1,35,-7.019575527928031e-06
5,1,36,-6.023743206872502e-06
5,2,0,7.460996241426038e-06
5,2,1,7.264799313840258e-06
5,2,2,7.372114597078256e-06
5,2,3,7.431084779228414e-06
5,2,4,6.769052662006431e-06
5,2,5,5.030155154976511e-06
5,2,6,2.344185339468033e-06
5,2,7,-6.37580351800458e-07
5,2,8,-3.255263848890756e-06
5,2,9,-5.06022305026517e-06
5,2,10,-6.0857543755528224e-06
5,2,11,-6.531499190725373e-06
5,2,12,-6.682524789981912e-06
5,2,13,-6.582513840701636e-06
5,2,14,-6.225777999137013e-06
5,2,15,-5.526834948388262e-06
5,2,16,-4.634203720276485e-06
5,2,17,-3.7414433439151315e-06
5,2,18,-3.124518890392316e-06
5,2,19,-2.787081617192184e-06
5,2,20,-2.6619693413646974e-06
5,2,21,-2.5658879549514564e-06
5,2,22,-2.5839768953445644e-06
5,2,23,-2.8483113480130964e-06
5,2,24,-3.5540252231195594e-06
5,2,25,-4.514813257602054e-06
5,2,26,-5.416782813652906e-06
5,2,27,-5.858054733815486e-06
5,2,28,-5.860041797869529e-06
5,2,29,-5.630303068980433e-06
5,2,30,-5.570931981559759e-06
5,2,31,-5.749151836602416e-06
5,2,32,-6.08992859249828e-06
5,2,33,-6.224204937077386e-06
5,2,34,-5.922936267817373e-06
5,2,35,-4.908607370837328e-06
5,2,36,-3.1931399028657355e-06
6,0,0,5.962195152901226e-06
6,0,1,6.379650680650407e-06
6,0,2,5.0186576865832524e-06
6,0,3,2.566001641790872e-06
6,0,4,9.432059327568693e-08
6,0,5,-1.8306549736675612e-06
6,0,6,-3.2781045353735534e-06
6,0,7,-4.551044980475417e-06
6,0,8,-5.6818892454358065e-06
6,0,9,-6.536097596006058e-06
6,0,10,-7.064350316561389e-06
6,0,11,-7.464767370313663e-06
6,0,12,-7.794664386626918e-06
6,0,13,-7.72180440118431e-06
6,0,14,-6.650824897376072e-06
6,0,15,-4.427382075426273e-06
6,0,16,-1.6742793626975915e-06
6,0,17,4.904999132453217e-07
6,0,18,1.4073493030609922e-06
6,0,19,1.3545438579902532e-06
6,0,20,1.3068837883219964e-06
6,0,21,1.961271147714311e-06
6,0,22,3.2353255419435053e-06
6,0,23,4.44609110931629e-06
6,0,24,5.149835564566187e-06
6,0,25,5.4522851217645785e-06
6,0,26,5.728149420838234e-06
6,0,27,5.8987167873461425e-06
6,0,28,5.420848255030411e-06
6,0,29,3.8075534233784805e-06
6,0,30,1.3996686201900687e-06
6,0,31,-8.030905638932705e-07
6,0,32,-1.8896795436016957e-06
6,0,33,-1.9219700620756676e-06
6,0,34,-1.7454626036830258e-06
6,0,35,-2.1938056633583178e-06
6,0,36,-3.204430734059672e-06
6,1,0,4.142348250632706e-06
6,1,1,1.6769958415133255e-06
6,1,2,-7.447954541955628e-07
6,1,3,-2.8271990652873035e-06
6,1,4,-4.377867000336639e-06
6,1,5,-5.487547687069291e-06
6,1,6,-6.127157485377526e-06
6,1,7,-6.318446051883637e-06
6,1,8,-5.997605783945593e-06
6,1,9,-5.413809129731678e-06
6,1,10,-4.844562935771426e-06
6,1,11,-4.627374870155935e-06
6,1,12,-4.638352835167799e-06
6,1,13,-4.56976565589779e-06
6,1,14,-3.958078436743705e-06
6,1,15,-2.8305772924579084e-06
6,1,16,-1.4886328466580018e-06
6,1,17,-5.03964800606772e-07
6,1,18,2.5796953580226983e-08
6,1,19,3.0837216404722263e-07
6,1,20,8.869232392783944e-07
6,1,21,1.8435921721951797e-06
6,1,22,2.9344048453615763e-06
6,1,23,3.5257333891109874e-06
6,1,24,3.428659016367554e-06
6,1,25,2.7642725811254798e-06
6,1,26,2.058000640061693e-06
6,1,27,1.4150381713843536e-06
6,1,28,7.243976705181297e-07
6,1,29,-3.8962330689499883e-07
6,1,30,-1.7095357434382397e-06
6,1,31,-2.733902551692389e-06
6,1,32,-2.744543276063811e-06
6,1,33,-1.7992686748395659e-06
6,1,34,-4.278988917673772e-07
6,1,35,4.526313272580515e-07
6,1,36,6.026171012065592e-07
6,2,0,7.617032065170362e-06
6,2,1,4.740917281810823e-06
6,2,2,3.35625741626147e-06
6,2,3,3.434733713470156e-06
6,2,4,4.114952814615559e-06
6,2,5,4.499665441219365e-06
6,2,6,4.51397033789989e-06
6,2,7,4.712340594057411e-06
6,2,8,5.654934004860877e-06
6,2,9,7.091893454520305e-06
6,2,10,8.13701420458241e-06
6,2,11,7.867322100444838e-06
6,2,12,6.267927622224056e-06
6,2,13,4.270574636365467e-06
6,2,14,3.271838116784961e-06
6,2,15,3.984717900753473e-06
6,2,16,6.0044673758758945e-06
6,2,17,7.942630445661103e-06
6,2,18,8.571527851414349e-06
6,2,19,7.59347542444766e-06
6,2,20,5.988898281541067e-06
6,2,21,5.104340092320405e-06
6,2,22,5.789227811738517e-06
6,2,23,7.67139292810325e-06
6,2,24,9.688124699760222e-06
6,2,25,1.0728580833326365e-05
6,2,26,1.0436435123656839e-05
6,2,27,8.991149067979663e-06
6,2,28,6.920803674247914e-06
6,2,29,4.595743735350574e-06
6,2,30,2.4893434245181216e-06
6,2,31,9.95133556265744e-07
